N,J,K,seed,transient_time
100,0.37,0.08999999999999997,1,190
100,0.37,0.08999999999999997,2,10
100,0.37,0.09999999999999998,0,110
100,0.37,0.09999999999999998,1,180
100,0.37,0.09999999999999998,2,10
100,0.37,0.0,0,0
100,0.37,0.0,1,0
100,0.37,0.0,2,0
100,0.37,0.10999999999999999,0,100
100,0.37,0.10999999999999999,1,160
100,0.37,0.10999999999999999,2,10
100,0.37,0.12,0,90
100,0.37,0.12,1,150
100,0.37,0.12,2,10
100,0.37,0.13,0,80
100,0.37,0.13,1,60
100,0.37,0.13,2,0
100,0.37,0.14,0,80
100,0.37,0.14,1,50
100,0.37,0.14,2,0
100,0.37,0.15000000000000002,0,70
100,0.37,0.15000000000000002,1,50
100,0.37,0.15000000000000002,2,0
100,0.37,0.15999999999999992,0,70
100,0.37,0.15999999999999992,1,40
100,0.37,0.15999999999999992,2,0
100,0.37,0.16999999999999993,0,60
100,0.37,0.16999999999999993,1,40
100,0.37,0.16999999999999993,2,0
100,0.37,0.17999999999999994,0,60
100,0.37,0.17999999999999994,1,0
100,0.37,0.17999999999999994,2,0
100,0.37,0.18999999999999995,0,50
100,0.37,0.18999999999999995,1,0
100,0.37,0.18999999999999995,2,0
100,0.37,0.2,0,40
100,0.37,0.2,1,0
100,0.37,0.2,2,0
100,0.38,-0.010000000000000009,0,110
100,0.38,-0.010000000000000009,1,170
100,0.38,-0.010000000000000009,2,0
100,0.38,-0.020000000000000018,0,140
100,0.38,-0.020000000000000018,1,210
100,0.38,-0.020000000000000018,2,0
100,0.38,-0.030000000000000027,0,9540
100,0.38,-0.030000000000000027,1,230
100,0.38,-0.030000000000000027,2,0
100,0.38,-0.040000000000000036,0,9700
100,0.38,-0.040000000000000036,1,9870
100,0.38,-0.040000000000000036,2,0
100,0.38,-0.050000000000000044,0,8750
100,0.38,-0.050000000000000044,1,9780
100,0.38,-0.050000000000000044,2,0
100,0.38,-0.06000000000000005,0,9840
100,0.38,-0.06000000000000005,1,9220
100,0.38,-0.06000000000000005,2,0
100,0.38,-0.07000000000000006,0,9460
100,0.38,-0.07000000000000006,1,5350
100,0.38,-0.07000000000000006,2,9820
100,0.38,-0.08000000000000007,0,9620
100,0.38,-0.08000000000000007,1,9790
100,0.38,-0.08000000000000007,2,9930
100,0.38,-0.09000000000000008,0,9620
100,0.38,-0.09000000000000008,1,9840
100,0.38,-0.09000000000000008,2,9760
100,0.38,-0.09999999999999998,0,9780
100,0.38,-0.09999999999999998,1,9770
100,0.38,-0.09999999999999998,2,9850
100,0.38,-0.10999999999999999,0,9910
100,0.38,-0.10999999999999999,1,9880
100,0.38,-0.10999999999999999,2,9850
100,0.38,-0.12,0,9780
100,0.38,-0.12,1,9910
100,0.38,-0.12,2,9850
100,0.38,-0.13,0,9040
100,0.38,-0.13,1,9840
100,0.38,-0.13,2,9570
100,0.38,-0.14,0,9650
100,0.38,-0.14,1,9930
100,0.38,-0.14,2,9870
100,0.38,-0.15000000000000002,0,9900
100,0.38,-0.15000000000000002,1,9870
100,0.38,-0.15000000000000002,2,9670
100,0.38,-0.16000000000000003,0,9950
100,0.38,-0.16000000000000003,1,8380
100,0.38,-0.16000000000000003,2,9940
100,0.38,-0.17000000000000004,0,9820
100,0.38,-0.17000000000000004,1,9890
100,0.38,-0.17000000000000004,2,9760
100,0.38,-0.18000000000000005,0,9920
100,0.38,-0.18000000000000005,1,9860
100,0.38,-0.18000000000000005,2,9230
100,0.38,-0.19000000000000006,0,9680
100,0.38,-0.19000000000000006,1,9810
100,0.38,-0.19000000000000006,2,9930
100,0.38,-0.20000000000000007,0,9630
100,0.38,-0.20000000000000007,1,9200
100,0.38,-0.20000000000000007,2,9880
100,0.38,-0.21000000000000008,0,9500
100,0.38,-0.21000000000000008,1,9910
100,0.38,-0.21000000000000008,2,9840
100,0.38,-0.22000000000000008,0,9920
100,0.38,-0.22000000000000008,1,9770
100,0.38,-0.22000000000000008,2,9810
100,0.38,-0.22999999999999998,0,9950
100,0.38,-0.22999999999999998,1,9930
100,0.38,-0.22999999999999998,2,9730
100,0.38,-0.24,0,7550
100,0.38,-0.24,1,9760
100,0.38,-0.24,2,9910
100,0.38,-0.25,0,9690
100,0.38,-0.25,1,8870
100,0.38,-0.25,2,9880
100,0.38,-0.26,0,9870
100,0.38,-0.26,1,9910
100,0.38,-0.26,2,9840
100,0.38,-0.27,0,9800
100,0.38,-0.27,1,9930
100,0.38,-0.27,2,9910
100,0.38,-0.28,0,9780
100,0.38,-0.28,1,9930
100,0.38,-0.28,2,9830
100,0.38,-0.29000000000000004,0,9950
100,0.38,-0.29000000000000004,1,9880
100,0.38,-0.29000000000000004,2,9920
100,0.38,-0.30000000000000004,0,9600
100,0.38,-0.30000000000000004,1,9870
100,0.38,-0.30000000000000004,2,9910
100,0.38,-0.31000000000000005,0,9820
100,0.38,-0.31000000000000005,1,9860
100,0.38,-0.31000000000000005,2,9930
100,0.38,-0.32000000000000006,0,9420
100,0.38,-0.32000000000000006,1,9760
100,0.38,-0.32000000000000006,2,9550
100,0.38,-0.33,0,9920
100,0.38,-0.33,1,9740
100,0.38,-0.33,2,5630
100,0.38,-0.34,0,9280
100,0.38,-0.34,1,9760
100,0.38,-0.34,2,2340
100,0.38,-0.35000000000000003,0,9220
100,0.38,-0.35000000000000003,1,1800
100,0.38,-0.35000000000000003,2,1800
100,0.38,-0.36000000000000004,0,9870
100,0.38,-0.36000000000000004,1,9420
100,0.38,-0.36000000000000004,2,9580
100,0.38,-0.37000000000000005,0,0
100,0.38,-0.37000000000000005,1,9660
100,0.38,-0.37000000000000005,2,10
100,0.38,-0.38000000000000006,0,0
100,0.38,-0.38000000000000006,1,7180
100,0.38,-0.38000000000000006,2,0
100,0.38,-0.39,0,0
100,0.38,-0.39,1,5330
100,0.38,-0.39,2,0
100,0.38,-0.41000000000000003,0,2390
100,0.38,-0.41000000000000003,1,8230
100,0.38,-0.41000000000000003,2,0
100,0.38,-0.42000000000000004,0,7680
100,0.38,-0.42000000000000004,1,240
100,0.38,-0.42000000000000004,2,0
100,0.38,-0.43000000000000005,0,0
100,0.38,-0.43000000000000005,1,8470
100,0.38,-0.43000000000000005,2,0
100,0.38,-0.44000000000000006,0,9931
100,0.38,-0.44000000000000006,1,540
100,0.38,-0.44000000000000006,2,0
100,0.38,-0.45,0,0
100,0.38,-0.45,1,410
100,0.38,-0.45,2,0
100,0.38,-0.46,0,0
100,0.38,-0.46,1,360
100,0.38,-0.46,2,0
100,0.38,-0.47000000000000003,0,0
100,0.38,-0.47000000000000003,1,320
100,0.38,-0.47000000000000003,2,0
100,0.38,-0.48000000000000004,0,7900
100,0.38,-0.48000000000000004,1,380
100,0.38,-0.48000000000000004,2,0
100,0.38,-0.49000000000000005,0,7220
100,0.38,-0.49000000000000005,1,9987
100,0.38,-0.49000000000000005,2,0
100,0.38,-0.4,0,0
100,0.38,-0.4,1,2760
100,0.38,-0.4,2,9680
100,0.38,-0.51,0,0
100,0.38,-0.51,1,350
100,0.38,-0.51,2,0
100,0.38,-0.52,0,0
100,0.38,-0.52,1,320
100,0.38,-0.52,2,0
100,0.38,-0.53,0,0
100,0.38,-0.53,1,220
100,0.38,-0.53,2,0
100,0.38,-0.54,0,0
100,0.38,-0.54,1,260
100,0.38,-0.54,2,0
100,0.38,-0.55,0,0
100,0.38,-0.55,1,1920
100,0.38,-0.55,2,0
100,0.38,-0.56,0,0
100,0.38,-0.56,1,230
100,0.38,-0.56,2,0
100,0.38,-0.5700000000000001,0,0
100,0.38,-0.5700000000000001,1,210
100,0.38,-0.5700000000000001,2,0
100,0.38,-0.5800000000000001,0,0
100,0.38,-0.5800000000000001,1,210
100,0.38,-0.5800000000000001,2,0
100,0.38,-0.5900000000000001,0,0
100,0.38,-0.5900000000000001,1,6080
100,0.38,-0.5900000000000001,2,0
100,0.38,-0.5,0,7050
100,0.38,-0.5,1,320
100,0.38,-0.5,2,0
100,0.38,-0.6000000000000001,0,0
100,0.38,-0.6000000000000001,1,5580
100,0.38,-0.6000000000000001,2,0
100,0.38,-0.6100000000000001,0,9200
100,0.38,-0.6100000000000001,1,200
100,0.38,-0.6100000000000001,2,0
100,0.38,-0.6200000000000001,0,0
100,0.38,-0.6200000000000001,1,210
100,0.38,-0.6200000000000001,2,0
100,0.38,-0.63,0,0
100,0.38,-0.63,1,190
100,0.38,-0.63,2,0
100,0.38,-0.64,0,0
100,0.38,-0.64,1,180
100,0.38,-0.64,2,0
100,0.38,-0.65,0,6570
100,0.38,-0.65,1,200
100,0.38,-0.65,2,0
100,0.38,-0.66,0,0
100,0.38,-0.66,1,180
100,0.38,-0.66,2,0
100,0.38,-0.67,0,0
100,0.38,-0.67,1,200
100,0.38,-0.67,2,0
100,0.38,-0.68,0,0
100,0.38,-0.68,1,190
100,0.38,-0.68,2,0
100,0.38,-0.6900000000000001,0,0
100,0.38,-0.6900000000000001,1,9840
100,0.38,-0.6900000000000001,2,0
100,0.38,-0.7000000000000001,0,0
100,0.38,-0.7000000000000001,1,190
100,0.38,-0.7000000000000001,2,0
100,0.38,-0.7100000000000001,0,0
100,0.38,-0.7100000000000001,1,170
100,0.38,-0.7100000000000001,2,0
100,0.38,-0.7200000000000001,0,0
100,0.38,-0.7200000000000001,1,160
100,0.38,-0.7200000000000001,2,0
100,0.38,-0.73,0,0
100,0.38,-0.73,1,180
100,0.38,-0.73,2,0
100,0.38,-0.74,0,0
100,0.38,-0.74,1,180
100,0.38,-0.74,2,0
100,0.38,-0.75,0,0
100,0.38,-0.75,1,9944
100,0.38,-0.75,2,0
100,0.38,-0.76,0,9210
100,0.38,-0.76,1,0
100,0.38,-0.76,2,0
100,0.38,-0.77,0,0
100,0.38,-0.77,1,0
100,0.38,-0.77,2,0
100,0.38,-0.78,0,0
100,0.38,-0.78,1,0
100,0.38,-0.78,2,0
100,0.38,-0.79,0,0
100,0.38,-0.79,1,7020
100,0.38,-0.79,2,0
100,0.38,-0.8,0,0
100,0.38,-0.8,1,0
100,0.38,-0.8,2,0
100,0.38,0.010000000000000009,0,5530
100,0.38,0.010000000000000009,1,5880
100,0.38,0.010000000000000009,2,1930
100,0.38,0.020000000000000018,0,2260
100,0.38,0.020000000000000018,1,2060
100,0.38,0.020000000000000018,2,120
100,0.38,0.030000000000000027,0,1310
100,0.38,0.030000000000000027,1,1080
100,0.38,0.030000000000000027,2,80
100,0.38,0.039999999999999925,0,960
100,0.38,0.039999999999999925,1,320
100,0.38,0.039999999999999925,2,50
100,0.38,0.04999999999999993,0,760
100,0.38,0.04999999999999993,1,280
100,0.38,0.04999999999999993,2,40
100,0.38,0.05999999999999994,0,620
100,0.38,0.05999999999999994,1,260
100,0.38,0.05999999999999994,2,20
100,0.38,0.06999999999999995,0,140
100,0.38,0.06999999999999995,1,230
100,0.38,0.06999999999999995,2,20
100,0.38,0.07999999999999996,0,120
100,0.38,0.07999999999999996,1,210
100,0.38,0.07999999999999996,2,10
100,0.38,0.08999999999999997,0,110
100,0.38,0.08999999999999997,1,190
100,0.38,0.08999999999999997,2,10
100,0.38,0.09999999999999998,0,100
100,0.38,0.09999999999999998,1,170
100,0.38,0.09999999999999998,2,10
100,0.38,0.0,0,0
100,0.38,0.0,1,0
100,0.38,0.0,2,0
100,0.38,0.10999999999999999,0,90
100,0.38,0.10999999999999999,1,160
100,0.38,0.10999999999999999,2,10
100,0.38,0.12,0,90
100,0.38,0.12,1,150
100,0.38,0.12,2,10
100,0.38,0.13,0,80
100,0.38,0.13,1,60
100,0.38,0.13,2,10
100,0.38,0.14,0,80
100,0.38,0.14,1,50
100,0.38,0.14,2,0
100,0.38,0.15000000000000002,0,70
100,0.38,0.15000000000000002,1,50
100,0.38,0.15000000000000002,2,0
100,0.38,0.15999999999999992,0,70
100,0.38,0.15999999999999992,1,40
100,0.38,0.15999999999999992,2,0
100,0.38,0.16999999999999993,0,60
100,0.38,0.16999999999999993,1,40
100,0.38,0.16999999999999993,2,0
100,0.38,0.17999999999999994,0,50
100,0.38,0.17999999999999994,1,0
100,0.38,0.17999999999999994,2,0
100,0.38,0.18999999999999995,0,50
100,0.38,0.18999999999999995,1,0
100,0.38,0.18999999999999995,2,0
100,0.38,0.2,0,50
100,0.38,0.2,1,0
100,0.38,0.2,2,0
100,0.39,-0.010000000000000009,0,100
100,0.39,-0.010000000000000009,1,160
100,0.39,-0.010000000000000009,2,0
100,0.39,-0.020000000000000018,0,6440
100,0.39,-0.020000000000000018,1,9390
100,0.39,-0.020000000000000018,2,0
100,0.39,-0.030000000000000027,0,9940
100,0.39,-0.030000000000000027,1,9280
100,0.39,-0.030000000000000027,2,0
100,0.39,-0.040000000000000036,0,3340
100,0.39,-0.040000000000000036,1,9030
100,0.39,-0.040000000000000036,2,0
100,0.39,-0.050000000000000044,0,9610
100,0.39,-0.050000000000000044,1,270
100,0.39,-0.050000000000000044,2,0
100,0.39,-0.06000000000000005,0,9670
100,0.39,-0.06000000000000005,1,9670
100,0.39,-0.06000000000000005,2,9500
100,0.39,-0.07000000000000006,0,9330
100,0.39,-0.07000000000000006,1,9390
100,0.39,-0.07000000000000006,2,9690
100,0.39,-0.08000000000000007,0,9560
100,0.39,-0.08000000000000007,1,9340
100,0.39,-0.08000000000000007,2,8990
100,0.39,-0.09000000000000008,0,9810
100,0.39,-0.09000000000000008,1,9800
100,0.39,-0.09000000000000008,2,9890
100,0.39,-0.09999999999999998,0,8460
100,0.39,-0.09999999999999998,1,9951
100,0.39,-0.09999999999999998,2,9270
100,0.39,-0.10999999999999999,0,9820
100,0.39,-0.10999999999999999,1,9920
100,0.39,-0.10999999999999999,2,9830
100,0.39,-0.12,0,9880
100,0.39,-0.12,1,9470
100,0.39,-0.12,2,5670
100,0.39,-0.13,0,9910
100,0.39,-0.13,1,9820
100,0.39,-0.13,2,9930
100,0.39,-0.14,0,9920
100,0.39,-0.14,1,9250
100,0.39,-0.14,2,9910
100,0.39,-0.15000000000000002,0,9840
100,0.39,-0.15000000000000002,1,9920
100,0.39,-0.15000000000000002,2,9510
100,0.39,-0.16000000000000003,0,9780
100,0.39,-0.16000000000000003,1,9590
100,0.39,-0.16000000000000003,2,9600
100,0.39,-0.17000000000000004,0,9920
100,0.39,-0.17000000000000004,1,9770
100,0.39,-0.17000000000000004,2,8710
100,0.39,-0.18000000000000005,0,9890
100,0.39,-0.18000000000000005,1,9590
100,0.39,-0.18000000000000005,2,9660
100,0.39,-0.19000000000000006,0,9660
100,0.39,-0.19000000000000006,1,9470
100,0.39,-0.19000000000000006,2,9910
100,0.39,-0.20000000000000007,0,9920
100,0.39,-0.20000000000000007,1,9640
100,0.39,-0.20000000000000007,2,9940
100,0.39,-0.21000000000000008,0,9910
100,0.39,-0.21000000000000008,1,8130
100,0.39,-0.21000000000000008,2,9740
100,0.39,-0.22000000000000008,0,9910
100,0.39,-0.22000000000000008,1,9950
100,0.39,-0.22000000000000008,2,8430
100,0.39,-0.22999999999999998,0,9910
100,0.39,-0.22999999999999998,1,9720
100,0.39,-0.22999999999999998,2,9900
100,0.39,-0.24,0,9720
100,0.39,-0.24,1,9860
100,0.39,-0.24,2,8410
100,0.39,-0.25,0,9890
100,0.39,-0.25,1,9920
100,0.39,-0.25,2,9870
100,0.39,-0.26,0,8840
100,0.39,-0.26,1,9860
100,0.39,-0.26,2,9310
100,0.39,-0.27,0,9900
100,0.39,-0.27,1,9910
100,0.39,-0.27,2,9900
100,0.39,-0.28,0,9890
100,0.39,-0.28,1,9930
100,0.39,-0.28,2,9870
100,0.39,-0.29000000000000004,0,9910
100,0.39,-0.29000000000000004,1,9880
100,0.39,-0.29000000000000004,2,9920
100,0.39,-0.30000000000000004,0,9910
100,0.39,-0.30000000000000004,1,9900
100,0.39,-0.30000000000000004,2,9820
100,0.39,-0.31000000000000005,0,9890
100,0.39,-0.31000000000000005,1,9910
100,0.39,-0.31000000000000005,2,9800
100,0.39,-0.32000000000000006,0,9950
100,0.39,-0.32000000000000006,1,9940
100,0.39,-0.32000000000000006,2,9780
100,0.39,-0.33,0,9950
100,0.39,-0.33,1,9910
100,0.39,-0.33,2,9890
100,0.39,-0.34,0,9750
100,0.39,-0.34,1,9550
100,0.39,-0.34,2,9810
100,0.39,-0.35000000000000003,0,9910
100,0.39,-0.35000000000000003,1,9695
100,0.39,-0.35000000000000003,2,9880
100,0.39,-0.36000000000000004,0,9020
100,0.39,-0.36000000000000004,1,9420
100,0.39,-0.36000000000000004,2,9570
100,0.39,-0.37000000000000005,0,9360
100,0.39,-0.37000000000000005,1,9800
100,0.39,-0.37000000000000005,2,9850
100,0.39,-0.38000000000000006,0,3930
100,0.39,-0.38000000000000006,1,9780
100,0.39,-0.38000000000000006,2,0
100,0.39,-0.39,0,7520
100,0.39,-0.39,1,8130
100,0.39,-0.39,2,9540
100,0.39,-0.41000000000000003,0,9830
100,0.39,-0.41000000000000003,1,5910
100,0.39,-0.41000000000000003,2,9730
100,0.39,-0.42000000000000004,0,9927
100,0.39,-0.42000000000000004,1,300
100,0.39,-0.42000000000000004,2,9850
100,0.39,-0.43000000000000005,0,9270
100,0.39,-0.43000000000000005,1,6360
100,0.39,-0.43000000000000005,2,0
100,0.39,-0.44000000000000006,0,1640
100,0.39,-0.44000000000000006,1,9680
100,0.39,-0.44000000000000006,2,0
100,0.39,-0.45,0,2690
100,0.39,-0.45,1,370
100,0.39,-0.45,2,0
100,0.39,-0.46,0,0
100,0.39,-0.46,1,250
100,0.39,-0.46,2,0
100,0.39,-0.47000000000000003,0,8040
100,0.39,-0.47000000000000003,1,6990
100,0.39,-0.47000000000000003,2,0
100,0.39,-0.48000000000000004,0,0
100,0.39,-0.48000000000000004,1,240
100,0.39,-0.48000000000000004,2,0
100,0.39,-0.49000000000000005,0,0
100,0.39,-0.49000000000000005,1,240
100,0.39,-0.49000000000000005,2,0
100,0.39,-0.4,0,7420
100,0.39,-0.4,1,9630
100,0.39,-0.4,2,0
100,0.39,-0.51,0,0
100,0.39,-0.51,1,320
100,0.39,-0.51,2,0
100,0.39,-0.52,0,0
100,0.39,-0.52,1,290
100,0.39,-0.52,2,0
100,0.39,-0.53,0,0
100,0.39,-0.53,1,270
100,0.39,-0.53,2,0
100,0.39,-0.54,0,0
100,0.39,-0.54,1,290
100,0.39,-0.54,2,0
100,0.39,-0.55,0,0
100,0.39,-0.55,1,260
100,0.39,-0.55,2,0
100,0.39,-0.56,0,7950
100,0.39,-0.56,1,270
100,0.39,-0.56,2,0
100,0.39,-0.5700000000000001,0,0
100,0.39,-0.5700000000000001,1,230
100,0.39,-0.5700000000000001,2,0
100,0.39,-0.5800000000000001,0,0
100,0.39,-0.5800000000000001,1,230
100,0.39,-0.5800000000000001,2,0
100,0.39,-0.5900000000000001,0,0
100,0.39,-0.5900000000000001,1,210
100,0.39,-0.5900000000000001,2,0
100,0.39,-0.5,0,0
100,0.39,-0.5,1,9945
100,0.39,-0.5,2,0
100,0.39,-0.6000000000000001,0,8980
100,0.39,-0.6000000000000001,1,210
100,0.39,-0.6000000000000001,2,0
100,0.39,-0.6100000000000001,0,0
100,0.39,-0.6100000000000001,1,200
100,0.39,-0.6100000000000001,2,0
100,0.39,-0.6200000000000001,0,0
100,0.39,-0.6200000000000001,1,170
100,0.39,-0.6200000000000001,2,0
100,0.39,-0.63,0,0
100,0.39,-0.63,1,180
100,0.39,-0.63,2,0
100,0.39,-0.64,0,0
100,0.39,-0.64,1,180
100,0.39,-0.64,2,0
100,0.39,-0.65,0,0
100,0.39,-0.65,1,150
100,0.39,-0.65,2,0
100,0.39,-0.66,0,0
100,0.39,-0.66,1,190
100,0.39,-0.66,2,0
100,0.39,-0.67,0,0
100,0.39,-0.67,1,9180
100,0.39,-0.67,2,0
100,0.39,-0.68,0,0
100,0.39,-0.68,1,190
100,0.39,-0.68,2,0
100,0.39,-0.6900000000000001,0,0
100,0.39,-0.6900000000000001,1,180
100,0.39,-0.6900000000000001,2,0
100,0.39,-0.7000000000000001,0,0
100,0.39,-0.7000000000000001,1,200
100,0.39,-0.7000000000000001,2,0
100,0.39,-0.7100000000000001,0,0
100,0.39,-0.7100000000000001,1,9967
100,0.39,-0.7100000000000001,2,0
100,0.39,-0.7200000000000001,0,0
100,0.39,-0.7200000000000001,1,160
100,0.39,-0.7200000000000001,2,0
100,0.39,-0.73,0,0
100,0.39,-0.73,1,190
100,0.39,-0.73,2,0
100,0.39,-0.74,0,4900
100,0.39,-0.74,1,200
100,0.39,-0.74,2,0
100,0.39,-0.75,0,0
100,0.39,-0.75,1,4800
100,0.39,-0.75,2,0
100,0.39,-0.76,0,0
100,0.39,-0.76,1,160
100,0.39,-0.76,2,0
100,0.39,-0.77,0,9100
100,0.39,-0.77,1,130
100,0.39,-0.77,2,0
100,0.39,-0.78,0,9986
100,0.39,-0.78,1,9937
100,0.39,-0.78,2,0
100,0.39,-0.79,0,9992
100,0.39,-0.79,1,0
100,0.39,-0.79,2,0
100,0.39,-0.8,0,0
100,0.39,-0.8,1,9998
100,0.39,-0.8,2,0
100,0.39,0.010000000000000009,0,5540
100,0.39,0.010000000000000009,1,5850
100,0.39,0.010000000000000009,2,1930
100,0.39,0.020000000000000018,0,2230
100,0.39,0.020000000000000018,1,2090
100,0.39,0.020000000000000018,2,120
100,0.39,0.030000000000000027,0,1250
100,0.39,0.030000000000000027,1,1110
100,0.39,0.030000000000000027,2,80
100,0.39,0.039999999999999925,0,920
100,0.39,0.039999999999999925,1,310
100,0.39,0.039999999999999925,2,50
100,0.39,0.04999999999999993,0,740
100,0.39,0.04999999999999993,1,280
100,0.39,0.04999999999999993,2,40
100,0.39,0.05999999999999994,0,620
100,0.39,0.05999999999999994,1,250
100,0.39,0.05999999999999994,2,20
100,0.39,0.06999999999999995,0,130
100,0.39,0.06999999999999995,1,230
100,0.39,0.06999999999999995,2,20
100,0.39,0.07999999999999996,0,120
100,0.39,0.07999999999999996,1,210
100,0.39,0.07999999999999996,2,10
100,0.39,0.08999999999999997,0,110
100,0.39,0.08999999999999997,1,190
100,0.39,0.08999999999999997,2,10
100,0.39,0.09999999999999998,0,100
100,0.39,0.09999999999999998,1,170
100,0.39,0.09999999999999998,2,10
100,0.39,0.0,0,0
100,0.39,0.0,1,0
100,0.39,0.0,2,0
100,0.39,0.10999999999999999,0,90
100,0.39,0.10999999999999999,1,160
100,0.39,0.10999999999999999,2,10
100,0.39,0.12,0,90
100,0.39,0.12,1,150
100,0.39,0.12,2,10
100,0.39,0.13,0,80
100,0.39,0.13,1,60
100,0.39,0.13,2,10
100,0.39,0.14,0,80
100,0.39,0.14,1,50
100,0.39,0.14,2,0
100,0.39,0.15000000000000002,0,70
100,0.39,0.15000000000000002,1,50
100,0.39,0.15000000000000002,2,0
100,0.39,0.15999999999999992,0,70
100,0.39,0.15999999999999992,1,40
100,0.39,0.15999999999999992,2,0
100,0.39,0.16999999999999993,0,60
100,0.39,0.16999999999999993,1,40
100,0.39,0.16999999999999993,2,0
100,0.39,0.17999999999999994,0,60
100,0.39,0.17999999999999994,1,0
100,0.39,0.17999999999999994,2,0
100,0.39,0.18999999999999995,0,50
100,0.39,0.18999999999999995,1,0
100,0.39,0.18999999999999995,2,0
100,0.39,0.2,0,50
100,0.39,0.2,1,0
100,0.39,0.2,2,0
100,0.3,-0.010000000000000009,0,160
100,0.3,-0.010000000000000009,1,260
100,0.3,-0.010000000000000009,2,0
100,0.3,-0.020000000000000018,0,8550
100,0.3,-0.020000000000000018,1,340
100,0.3,-0.020000000000000018,2,9900
100,0.3,-0.030000000000000027,0,200
100,0.3,-0.030000000000000027,1,6770
100,0.3,-0.030000000000000027,2,0
100,0.3,-0.040000000000000036,0,9440
100,0.3,-0.040000000000000036,1,9680
100,0.3,-0.040000000000000036,2,0
100,0.3,-0.050000000000000044,0,200
100,0.3,-0.050000000000000044,1,9270
100,0.3,-0.050000000000000044,2,2040
100,0.3,-0.06000000000000005,0,9360
100,0.3,-0.06000000000000005,1,9250
100,0.3,-0.06000000000000005,2,7330
100,0.3,-0.07000000000000006,0,9730
100,0.3,-0.07000000000000006,1,9890
100,0.3,-0.07000000000000006,2,9790
100,0.3,-0.08000000000000007,0,9880
100,0.3,-0.08000000000000007,1,9720
100,0.3,-0.08000000000000007,2,8790
100,0.3,-0.09000000000000008,0,9953
100,0.3,-0.09000000000000008,1,9740
100,0.3,-0.09000000000000008,2,9930
100,0.3,-0.09999999999999998,0,9590
100,0.3,-0.09999999999999998,1,9700
100,0.3,-0.09999999999999998,2,9720
100,0.3,-0.10999999999999999,0,9170
100,0.3,-0.10999999999999999,1,9060
100,0.3,-0.10999999999999999,2,9630
100,0.3,-0.12,0,9850
100,0.3,-0.12,1,9400
100,0.3,-0.12,2,9770
100,0.3,-0.13,0,9830
100,0.3,-0.13,1,9910
100,0.3,-0.13,2,9830
100,0.3,-0.14,0,9860
100,0.3,-0.14,1,9900
100,0.3,-0.14,2,9750
100,0.3,-0.15000000000000002,0,9880
100,0.3,-0.15000000000000002,1,8330
100,0.3,-0.15000000000000002,2,9920
100,0.3,-0.16000000000000003,0,9880
100,0.3,-0.16000000000000003,1,9920
100,0.3,-0.16000000000000003,2,9830
100,0.3,-0.17000000000000004,0,9910
100,0.3,-0.17000000000000004,1,9940
100,0.3,-0.17000000000000004,2,9930
100,0.3,-0.18000000000000005,0,9900
100,0.3,-0.18000000000000005,1,9940
100,0.3,-0.18000000000000005,2,9780
100,0.3,-0.19000000000000006,0,9870
100,0.3,-0.19000000000000006,1,9800
100,0.3,-0.19000000000000006,2,9930
100,0.3,-0.20000000000000007,0,8270
100,0.3,-0.20000000000000007,1,9310
100,0.3,-0.20000000000000007,2,9770
100,0.3,-0.21000000000000008,0,9540
100,0.3,-0.21000000000000008,1,9820
100,0.3,-0.21000000000000008,2,9830
100,0.3,-0.22000000000000008,0,9760
100,0.3,-0.22000000000000008,1,9340
100,0.3,-0.22000000000000008,2,9810
100,0.3,-0.22999999999999998,0,9670
100,0.3,-0.22999999999999998,1,9920
100,0.3,-0.22999999999999998,2,9890
100,0.3,-0.24,0,0
100,0.3,-0.24,1,2530
100,0.3,-0.24,2,9810
100,0.3,-0.25,0,9880
100,0.3,-0.25,1,9890
100,0.3,-0.25,2,9850
100,0.3,-0.26,0,4310
100,0.3,-0.26,1,1560
100,0.3,-0.26,2,0
100,0.3,-0.27,0,0
